"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","condition","Columns"
"fib","revCSC","Lamc1","Cd44",0.00258080920113566,0,"LAMC1_CD44","Lamc1  - Cd44","LAMININ","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Lamc1","Cd44",0.00162690654829902,0,"LAMC1_CD44","Lamc1  - Cd44","LAMININ","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Lamc1","Cd44",0.00468302064938732,0,"LAMC1_CD44","Lamc1  - Cd44","LAMININ","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","CSC","Col1a1","Sdc1",0.0610747009466461,0,"COL1A1_SDC1","Col1a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
"fib","proCSC","Col1a1","Sdc1",0.0517775912384912,0,"COL1A1_SDC1","Col1a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_proCSC"
"fib","revCSC","Col1a1","Sdc1",0.086488639960826,0,"COL1A1_SDC1","Col1a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Col1a1","Sdc1",0.0740078209083553,0,"COL1A1_SDC1","Col1a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Col1a1","Sdc1",0.110960713652576,0,"COL1A1_SDC1","Col1a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","Goblet / DCS","Col1a1","Sdc1",0.0472580381987666,0,"COL1A1_SDC1","Col1a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Goblet / DCS"
"fib","Early Enterocyte","Col1a1","Sdc1",0.0554519803567344,0,"COL1A1_SDC1","Col1a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Col1a1","Sdc1",0.0591236366418235,0,"COL1A1_SDC1","Col1a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","CSC","Col1a2","Sdc1",0.048324000095308,0,"COL1A2_SDC1","Col1a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
"fib","proCSC","Col1a2","Sdc1",0.0408833531583553,0,"COL1A2_SDC1","Col1a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_proCSC"
"fib","revCSC","Col1a2","Sdc1",0.0688211123305951,0,"COL1A2_SDC1","Col1a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Col1a2","Sdc1",0.0587259225799117,0,"COL1A2_SDC1","Col1a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Col1a2","Sdc1",0.0887799706904689,0,"COL1A2_SDC1","Col1a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","Goblet / DCS","Col1a2","Sdc1",0.0372773504438906,0,"COL1A2_SDC1","Col1a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Goblet / DCS"
"fib","Early Enterocyte","Col1a2","Sdc1",0.0438203620497882,0,"COL1A2_SDC1","Col1a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Col1a2","Sdc1",0.0467599782294913,0,"COL1A2_SDC1","Col1a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","CSC","Col4a1","Sdc1",0.0297151150907496,0,"COL4A1_SDC1","Col4a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
"fib","proCSC","Col4a1","Sdc1",0.0250642923664273,0,"COL4A1_SDC1","Col4a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_proCSC"
"fib","revCSC","Col4a1","Sdc1",0.04267300847842,0,"COL4A1_SDC1","Col4a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Col4a1","Sdc1",0.0362640416205553,0,"COL4A1_SDC1","Col4a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Col4a1","Sdc1",0.0555006168330857,0,"COL4A1_SDC1","Col4a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","ER Stress","Col4a1","Sdc1",0.0189549485742524,0.03,"COL4A1_SDC1","Col4a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_ER Stress"
"fib","Goblet / DCS","Col4a1","Sdc1",0.0228203680472481,0,"COL4A1_SDC1","Col4a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Goblet / DCS"
"fib","Early Enterocyte","Col4a1","Sdc1",0.0268967486948873,0,"COL4A1_SDC1","Col4a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Col4a1","Sdc1",0.0287351902960651,0,"COL4A1_SDC1","Col4a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","CSC","Col4a2","Sdc1",0.0214022942033077,0,"COL4A2_SDC1","Col4a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
"fib","proCSC","Col4a2","Sdc1",0.0180283673422155,0,"COL4A2_SDC1","Col4a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_proCSC"
"fib","revCSC","Col4a2","Sdc1",0.0308504664607071,0,"COL4A2_SDC1","Col4a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Col4a2","Sdc1",0.0261685654799922,0,"COL4A2_SDC1","Col4a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Col4a2","Sdc1",0.0402736984496474,0,"COL4A2_SDC1","Col4a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","Goblet / DCS","Col4a2","Sdc1",0.0164037480158859,0,"COL4A2_SDC1","Col4a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Goblet / DCS"
"fib","Early Enterocyte","Col4a2","Sdc1",0.0193566385325916,0,"COL4A2_SDC1","Col4a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Col4a2","Sdc1",0.0206906582145322,0,"COL4A2_SDC1","Col4a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","CSC","Col4a5","Sdc1",0.0101878392223978,0,"COL4A5_SDC1","Col4a5  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
"fib","proCSC","Col4a5","Sdc1",0.00856631984456305,0,"COL4A5_SDC1","Col4a5  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_proCSC"
"fib","revCSC","Col4a5","Sdc1",0.0147599927305826,0,"COL4A5_SDC1","Col4a5  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Col4a5","Sdc1",0.0124885332652647,0,"COL4A5_SDC1","Col4a5  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Col4a5","Sdc1",0.0193666252034018,0,"COL4A5_SDC1","Col4a5  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","ER Stress","Col4a5","Sdc1",0.00645169447352379,0,"COL4A5_SDC1","Col4a5  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_ER Stress"
"fib","Goblet / DCS","Col4a5","Sdc1",0.0077876070964969,0,"COL4A5_SDC1","Col4a5  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Goblet / DCS"
"fib","Early Enterocyte","Col4a5","Sdc1",0.00920399250215255,0,"COL4A5_SDC1","Col4a5  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Col4a5","Sdc1",0.00984533747190913,0,"COL4A5_SDC1","Col4a5  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","CSC","Col6a1","Sdc1",0.0381279365666057,0,"COL6A1_SDC1","Col6a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
"fib","proCSC","Col6a1","Sdc1",0.0322040944513284,0,"COL6A1_SDC1","Col6a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_proCSC"
"fib","revCSC","Col6a1","Sdc1",0.0545481723889993,0,"COL6A1_SDC1","Col6a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Col6a1","Sdc1",0.0464422224479074,0,"COL6A1_SDC1","Col6a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Col6a1","Sdc1",0.0706819230395964,0,"COL6A1_SDC1","Col6a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","Goblet / DCS","Col6a1","Sdc1",0.0293402034470674,0,"COL6A1_SDC1","Col6a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Goblet / DCS"
"fib","Early Enterocyte","Col6a1","Sdc1",0.0345400502254055,0,"COL6A1_SDC1","Col6a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Col6a1","Sdc1",0.036881124856046,0,"COL6A1_SDC1","Col6a1  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","CSC","Col6a2","Sdc1",0.0140944255432262,0,"COL6A2_SDC1","Col6a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
"fib","proCSC","Col6a2","Sdc1",0.0118585744398369,0,"COL6A2_SDC1","Col6a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_proCSC"
"fib","revCSC","Col6a2","Sdc1",0.02038369305191,0,"COL6A2_SDC1","Col6a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Col6a2","Sdc1",0.0172619486375185,0,"COL6A2_SDC1","Col6a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Col6a2","Sdc1",0.026697935689712,0,"COL6A2_SDC1","Col6a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","ER Stress","Col6a2","Sdc1",0.00893857193749828,0,"COL6A2_SDC1","Col6a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_ER Stress"
"fib","Goblet / DCS","Col6a2","Sdc1",0.0107838378396866,0,"COL6A2_SDC1","Col6a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Goblet / DCS"
"fib","Early Enterocyte","Col6a2","Sdc1",0.0127381721526858,0,"COL6A2_SDC1","Col6a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Col6a2","Sdc1",0.0136223970029502,0,"COL6A2_SDC1","Col6a2  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","CSC","Col6a3","Sdc1",0.028011458437102,0,"COL6A3_SDC1","Col6a3  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
"fib","proCSC","Col6a3","Sdc1",0.0236207900569507,0,"COL6A3_SDC1","Col6a3  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_proCSC"
"fib","revCSC","Col6a3","Sdc1",0.0402572605868394,0,"COL6A3_SDC1","Col6a3  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Col6a3","Sdc1",0.0341981489741774,0,"COL6A3_SDC1","Col6a3  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Col6a3","Sdc1",0.0523984361406893,0,"COL6A3_SDC1","Col6a3  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","ER Stress","Col6a3","Sdc1",0.0178568510462688,0.01,"COL6A3_SDC1","Col6a3  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_ER Stress"
"fib","Goblet / DCS","Col6a3","Sdc1",0.0215032474390548,0,"COL6A3_SDC1","Col6a3  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Goblet / DCS"
"fib","Early Enterocyte","Col6a3","Sdc1",0.0253504557259255,0,"COL6A3_SDC1","Col6a3  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Col6a3","Sdc1",0.0270861473107424,0,"COL6A3_SDC1","Col6a3  - Sdc1","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","CSC","Fn1","Sdc1",0.0513243917233754,0,"FN1_SDC1","Fn1  - Sdc1","FN1","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
"fib","proCSC","Fn1","Sdc1",0.0434428509802583,0,"FN1_SDC1","Fn1  - Sdc1","FN1","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_proCSC"
"fib","revCSC","Fn1","Sdc1",0.0729965343724229,0,"FN1_SDC1","Fn1  - Sdc1","FN1","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Fn1","Sdc1",0.0623298602257504,0,"FN1_SDC1","Fn1  - Sdc1","FN1","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Fn1","Sdc1",0.0940440137168353,0,"FN1_SDC1","Fn1  - Sdc1","FN1","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","Goblet / DCS","Fn1","Sdc1",0.0396204205740973,0,"FN1_SDC1","Fn1  - Sdc1","FN1","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Goblet / DCS"
"fib","Early Enterocyte","Fn1","Sdc1",0.0465548060230693,0,"FN1_SDC1","Fn1  - Sdc1","FN1","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Fn1","Sdc1",0.0496683293505009,0,"FN1_SDC1","Fn1  - Sdc1","FN1","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","CSC","Tnc","Sdc1",0.0138336969368202,0,"TNC_SDC1","Tnc  - Sdc1","TENASCIN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
"fib","proCSC","Tnc","Sdc1",0.011638717918007,0,"TNC_SDC1","Tnc  - Sdc1","TENASCIN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_proCSC"
"fib","revCSC","Tnc","Sdc1",0.0200089823380033,0,"TNC_SDC1","Tnc  - Sdc1","TENASCIN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Tnc","Sdc1",0.0169436319654424,0,"TNC_SDC1","Tnc  - Sdc1","TENASCIN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Tnc","Sdc1",0.026210256725007,0,"TNC_SDC1","Tnc  - Sdc1","TENASCIN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","ER Stress","Tnc","Sdc1",0.00877237130076702,0,"TNC_SDC1","Tnc  - Sdc1","TENASCIN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_ER Stress"
"fib","Goblet / DCS","Tnc","Sdc1",0.0105836933871291,0,"TNC_SDC1","Tnc  - Sdc1","TENASCIN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Goblet / DCS"
"fib","Early Enterocyte","Tnc","Sdc1",0.0125022143249817,0,"TNC_SDC1","Tnc  - Sdc1","TENASCIN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Tnc","Sdc1",0.0133702818955938,0,"TNC_SDC1","Tnc  - Sdc1","TENASCIN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","CSC","Thbs1","Sdc1",0.00412811816719544,0,"THBS1_SDC1","Thbs1  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
"fib","proCSC","Thbs1","Sdc1",0.00346769865974089,0.01,"THBS1_SDC1","Thbs1  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_proCSC"
"fib","revCSC","Thbs1","Sdc1",0.00599723476862698,0,"THBS1_SDC1","Thbs1  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Thbs1","Sdc1",0.00506736650339579,0,"THBS1_SDC1","Thbs1  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Thbs1","Sdc1",0.00789089142253961,0,"THBS1_SDC1","Thbs1  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","Early Enterocyte","Thbs1","Sdc1",0.00372725931390705,0,"THBS1_SDC1","Thbs1  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Thbs1","Sdc1",0.00398851536281556,0,"THBS1_SDC1","Thbs1  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","CSC","Thbs2","Sdc1",0.0325452239327209,0,"THBS2_SDC1","Thbs2  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
"fib","proCSC","Thbs2","Sdc1",0.0274639881480187,0,"THBS2_SDC1","Thbs2  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_proCSC"
"fib","revCSC","Thbs2","Sdc1",0.0466778744207912,0,"THBS2_SDC1","Thbs2  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Thbs2","Sdc1",0.0396923638551545,0,"THBS2_SDC1","Thbs2  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Thbs2","Sdc1",0.0606331067921676,0,"THBS2_SDC1","Thbs2  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","ER Stress","Thbs2","Sdc1",0.02078219432648,0,"THBS2_SDC1","Thbs2  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_ER Stress"
"fib","Goblet / DCS","Thbs2","Sdc1",0.0250107382638016,0,"THBS2_SDC1","Thbs2  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Goblet / DCS"
"fib","Early Enterocyte","Thbs2","Sdc1",0.0294665842094973,0,"THBS2_SDC1","Thbs2  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Thbs2","Sdc1",0.0314749972444987,0,"THBS2_SDC1","Thbs2  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","CSC","Thbs3","Sdc1",0.00220045105483791,0,"THBS3_SDC1","Thbs3  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
"fib","proCSC","Thbs3","Sdc1",0.00184784898932949,0,"THBS3_SDC1","Thbs3  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_proCSC"
"fib","revCSC","Thbs3","Sdc1",0.00319956866088635,0,"THBS3_SDC1","Thbs3  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Thbs3","Sdc1",0.00270229786659072,0,"THBS3_SDC1","Thbs3  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Thbs3","Sdc1",0.00421359299965168,0,"THBS3_SDC1","Thbs3  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","ER Stress","Thbs3","Sdc1",0.0013893769822322,0,"THBS3_SDC1","Thbs3  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_ER Stress"
"fib","Goblet / DCS","Thbs3","Sdc1",0.0016788379371468,0,"THBS3_SDC1","Thbs3  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Goblet / DCS"
"fib","Early Enterocyte","Thbs3","Sdc1",0.00198640398729785,0,"THBS3_SDC1","Thbs3  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Thbs3","Sdc1",0.00212589805204868,0,"THBS3_SDC1","Thbs3  - Sdc1","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","revCSC","Col1a1","Sdc4",0.0532170275501008,0,"COL1A1_SDC4","Col1a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Col1a1","Sdc4",0.0485906770091081,0,"COL1A1_SDC4","Col1a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Col1a1","Sdc4",0.0734685362885533,0,"COL1A1_SDC4","Col1a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","revCSC","Col1a2","Sdc4",0.04203335112066,0,"COL1A2_SDC4","Col1a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Col1a2","Sdc4",0.0383398677524595,0,"COL1A2_SDC4","Col1a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Col1a2","Sdc4",0.0582909851120534,0,"COL1A2_SDC4","Col1a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","revCSC","Col4a1","Sdc4",0.0257812807026657,0,"COL4A1_SDC4","Col4a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Col4a1","Sdc4",0.0234808679623193,0,"COL4A1_SDC4","Col4a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Col4a1","Sdc4",0.0359891013257708,0,"COL4A1_SDC4","Col4a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","revCSC","Col4a2","Sdc4",0.0185479153372652,0,"COL4A2_SDC4","Col4a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Col4a2","Sdc4",0.0168817373636684,0,"COL4A2_SDC4","Col4a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Col4a2","Sdc4",0.0259681028883618,0,"COL4A2_SDC4","Col4a2  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","CSC","Col4a5","Sdc4",0.00535879239137948,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
"fib","proCSC","Col4a5","Sdc4",0.00654094299723802,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_proCSC"
"fib","revCSC","Col4a5","Sdc4",0.00881563512748868,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Col4a5","Sdc4",0.00801657668956268,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Col4a5","Sdc4",0.0123915322040585,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","ER Stress","Col4a5","Sdc4",0.00711418718883523,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_ER Stress"
"fib","Goblet / DCS","Col4a5","Sdc4",0.00476626380368422,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Goblet / DCS"
"fib","Early Enterocyte","Col4a5","Sdc4",0.00541787340099486,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Col4a5","Sdc4",0.00446714860597462,0,"COL4A5_SDC4","Col4a5  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","revCSC","Col6a1","Sdc4",0.033118385707716,0,"COL6A1_SDC4","Col6a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Col6a1","Sdc4",0.0301835809628073,0,"COL6A1_SDC4","Col6a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Col6a1","Sdc4",0.0460938057914202,0,"COL6A1_SDC4","Col6a1  - Sdc4","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
