Gene_Symbol,GeneID,Control,Yap KO,YapTg Dox-,YapTg Dox+,Combined fold change,Fold_log2
Ube2a,ENSMUSG00000016308,19.86011985,20.55171388,17.46102957,18.14590673,0.995766138,-0.006121139
Gm2382,ENSMUSG00000079427,7.500802659,7.030359748,5.160924092,4.857832005,0.995760257,-0.006129659
Morc3,ENSMUSG00000039456,7.286454067,7.758352731,9.747784738,10.42375872,0.995714586,-0.006195831
Clpp,ENSMUSG00000002660,25.86224742,24.05357733,27.74933026,25.92193862,0.99563107,-0.006316843
Pde6d,ENSMUSG00000026239,4.57310621,4.413941216,4.782018519,4.635958647,0.995604744,-0.00635499
Lamp1,ENSMUSG00000031447,196.2855794,202.7551364,157.2638116,163.1929453,0.995430372,-0.006607688
4933440N22Rik,ENSMUSG00000042087,10.4967467,12.2948074,11.86237809,13.95914922,0.995359177,-0.006710876
Sdhaf2,ENSMUSG00000024668,10.34927641,10.41729862,9.236883191,9.342031203,0.995243307,-0.006878831
1110014N23Rik,ENSMUSG00000024797,6.633697808,6.79274569,6.810487183,7.009400197,0.994917329,-0.007351442
Ahsa1,ENSMUSG00000021037,63.38037114,66.62313616,76.36346413,80.68067899,0.9949159,-0.007353515
Commd10,ENSMUSG00000042705,4.979730781,5.551678562,5.624975897,6.303959594,0.994776904,-0.007555082
Mbd3,ENSMUSG00000035478,36.01714315,35.68102081,38.99906326,38.84072661,0.994706231,-0.007657581
Pop7,ENSMUSG00000029715,9.733907903,10.43688977,10.06714772,10.85222642,0.994652684,-0.007735246
Rtel1,ENSMUSG00000038685,2.700297167,2.892763552,4.53437748,4.883732979,0.994642786,-0.007749603
Wdr55,ENSMUSG00000042660,14.20098387,15.04340515,20.51658818,21.85308357,0.99453514,-0.007905749
Eif5a,ENSMUSG00000078812,185.3243573,192.820847,200.7704964,210.0613241,0.994432427,-0.008054753
Rnf44,ENSMUSG00000034928,21.60345983,23.47729331,25.24633429,27.59333848,0.994303106,-0.008242381
Dctn6,ENSMUSG00000031516,6.78525115,6.677153657,8.003295735,7.921116094,0.994278228,-0.008278478
Ankib1,ENSMUSG00000040351,6.792747862,7.511033197,8.154474055,9.068834325,0.994257039,-0.008309224
Cklf,ENSMUSG00000054400,0.600917082,0.636644284,0.969866167,1.033469132,0.994252278,-0.008316133
2310035C23Rik,ENSMUSG00000026319,5.077645007,4.880504952,5.834316653,5.640313568,0.994235282,-0.008340795
Tmem79,ENSMUSG00000001420,14.36423339,14.73414445,14.0073212,14.45179157,0.99420483,-0.008384983
Ulk2,ENSMUSG00000004798,1.801620534,2.169275403,1.932446049,2.340609438,0.994099361,-0.008538037
Tut1,ENSMUSG00000071645,9.214916958,9.004499614,11.02612069,10.83844639,0.994085791,-0.008557732
A130010J15Rik,ENSMUSG00000079144,6.960713737,7.334638208,6.983425998,7.403431734,0.993940489,-0.008768621
Smarca4,ENSMUSG00000032187,22.50144262,24.07253888,28.7851382,30.98282479,0.993936964,-0.008773737
Ikbke,ENSMUSG00000042349,4.490004778,4.400082985,4.767823469,4.701109962,0.993879703,-0.008856853
Blmh,ENSMUSG00000020840,8.990511444,9.490629483,11.2237221,11.92125486,0.99386078,-0.008884321
Zfp513,ENSMUSG00000043059,4.710896291,6.161027014,6.23780948,8.20964971,0.993704024,-0.009111887
Ino80,ENSMUSG00000034154,5.649889074,5.752030958,7.376841063,7.558354207,0.993629506,-0.009220079
Tsen2,ENSMUSG00000042389,1.031559766,1.108069634,1.334526099,1.442704888,0.993624352,-0.009227563
Uspl1,ENSMUSG00000041264,3.295046495,3.609655757,4.676583266,5.155995524,0.993620124,-0.009233701
Yipf5,ENSMUSG00000024487,19.03732686,18.90782536,17.42924687,17.42711763,0.993318844,-0.009671214
Tmc8,ENSMUSG00000050106,2.776386252,2.749554601,2.781847311,2.773646856,0.993263752,-0.009751232
Usp4,ENSMUSG00000032612,28.85930744,29.28112054,30.45773937,31.1134144,0.993234463,-0.009793774
Cdc73,ENSMUSG00000026361,3.589351328,3.611010532,4.489640254,4.547731187,0.993183608,-0.009867645
Anks1,ENSMUSG00000024219,5.518592252,5.788696938,5.888496619,6.219700253,0.993087421,-0.010007371
Neu2,ENSMUSG00000079434,0.868153079,0.809640104,0.704591443,0.661719271,0.993022946,-0.01010104
Ngef,ENSMUSG00000026259,9.388312028,9.196995293,9.790962726,9.658911588,0.993014649,-0.010113094
C1galt1c1,ENSMUSG00000091437,5.329173528,6.913567119,5.751234891,7.513625113,0.993010646,-0.01011891
Ddx17,ENSMUSG00000055065,36.99635498,36.11664889,48.31451176,47.50028783,0.992955677,-0.010198774
Immp2l,ENSMUSG00000056899,2.732785188,3.095345894,2.45385658,2.799275685,0.992903853,-0.010274072
Pdcd2l,ENSMUSG00000002635,8.041866196,8.254010521,8.51266432,8.799869642,0.992881559,-0.010306465
Polr1b,ENSMUSG00000027395,6.288244557,6.502225954,8.96325101,9.335451301,0.992802529,-0.010421305
Abi2,ENSMUSG00000026782,0.554732683,0.651870736,0.887924099,1.051125225,0.992656786,-0.010633107
Snx19,ENSMUSG00000031993,6.646137838,7.112023211,7.048762712,7.599723394,0.992519222,-0.010833052
6430548M08Rik,ENSMUSG00000031824,1.405110705,1.346136,2.411550099,2.327901632,0.992453254,-0.010928943
Clk2,ENSMUSG00000068917,3.570326129,3.324680805,5.367353635,5.036975678,0.992275856,-0.011186844
Poldip3,ENSMUSG00000041815,12.51217361,13.07715282,13.19062941,13.89393597,0.992248985,-0.011225914
Hipk1,ENSMUSG00000008730,11.82280353,12.22335405,15.97287442,16.64769657,0.9919707,-0.011630587
Fam3a,ENSMUSG00000031399,6.623679381,6.715146352,6.376419431,6.517201504,0.991909175,-0.01172007
Pole,ENSMUSG00000007080,2.020426284,2.593145657,5.307265736,6.867270402,0.99190616,-0.011724455
Aimp1,ENSMUSG00000028029,62.32832058,63.28124777,52.95923224,54.20842234,0.991892306,-0.011744606
2310011J03Rik,ENSMUSG00000020133,21.33764071,21.99435035,20.82421056,21.64059459,0.991891339,-0.011746013
Wars2,ENSMUSG00000004233,2.115310971,2.108561232,2.305574092,2.317062177,0.991866885,-0.011781581
Syvn1,ENSMUSG00000024807,12.57386471,13.19612291,16.22734723,17.17103926,0.991810078,-0.01186421
Pdha1,ENSMUSG00000031299,58.51322497,63.63590107,63.28518356,69.39603583,0.991780453,-0.011907303
Tle3,ENSMUSG00000032280,1.929010676,2.163867438,2.633293938,2.978396392,0.991774329,-0.011916212
Krtcap2,ENSMUSG00000042747,34.64511062,32.37103318,31.61591547,29.78734144,0.991718984,-0.011996722
Pbrm1,ENSMUSG00000042323,7.820146359,8.096517062,11.31104274,11.80932778,0.99165549,-0.012089092
Ywhab,ENSMUSG00000018326,61.47767825,64.87254738,61.92777066,65.90200848,0.991585779,-0.012190514
Vps11,ENSMUSG00000032127,11.52130399,12.09169188,11.85894771,12.55432123,0.991375892,-0.012495919
Abhd10,ENSMUSG00000033157,1.761388411,1.540424748,2.033522886,1.794104158,0.991258135,-0.012667294
Hook2,ENSMUSG00000052566,50.97450001,53.09372276,46.4569564,48.81739137,0.991211629,-0.012734982
Cdk8,ENSMUSG00000029635,9.591210407,9.485977006,9.163395008,9.143533951,0.991176452,-0.012786183
Setdb2,ENSMUSG00000071350,1.636418009,1.718664611,2.029160678,2.150264734,0.991108931,-0.012884464
Prkaca,ENSMUSG00000005469,25.07878966,26.16664802,24.32163697,25.60721849,0.990996029,-0.013048818
Mga,ENSMUSG00000033943,2.095616622,2.231472319,3.249719936,3.492038316,0.990938276,-0.013132898
Mgmt,ENSMUSG00000054612,2.12602318,1.60671976,0.979427904,0.747116563,0.990732131,-0.013433053
Aip,ENSMUSG00000024847,10.36579735,11.00882592,10.1220753,10.85077342,0.990711397,-0.013463246
Gtf3a,ENSMUSG00000016503,17.35281338,19.03299601,13.22360072,14.64136328,0.990616304,-0.01360173
Nrbf2,ENSMUSG00000075000,4.759964313,4.874823081,4.283446613,4.428560497,0.990571751,-0.013666616
Cpsf3,ENSMUSG00000054309,19.01440171,20.83584933,22.89808068,25.33102006,0.990546678,-0.013703133
Yy1,ENSMUSG00000021264,25.8473826,26.47136715,24.08761518,24.90493016,0.990531466,-0.013725289
Nedd4,ENSMUSG00000032216,55.43543129,54.4725481,71.47418533,70.90898969,0.990462818,-0.013825278
2010321M09Rik,ENSMUSG00000034263,7.200746096,7.885449145,9.101704919,10.06365524,0.990412103,-0.013899151
Saal1,ENSMUSG00000006763,1.403936193,1.251256737,1.907630865,1.717241515,0.990061152,-0.014410457
Cog7,ENSMUSG00000034951,5.778517849,5.66121934,6.296523137,6.231710498,0.989890273,-0.01465948
Trove2,ENSMUSG00000018199,0.620471888,0.729004893,1.005325388,1.193358038,0.989792643,-0.014801777
Ighmbp2,ENSMUSG00000024831,1.471889323,1.906187486,2.234297444,2.923401513,0.989789815,-0.014805898
Cramp1l,ENSMUSG00000038002,3.822709715,3.715999807,5.384596366,5.288542671,0.989740868,-0.014877244
Snap23,ENSMUSG00000027287,7.840084088,8.138742041,7.786321289,8.166995913,0.989706779,-0.014926935
Tmem110,ENSMUSG00000006526,1.844096573,2.074274578,2.166248769,2.46200899,0.989694777,-0.014944429
C330027C09Rik,ENSMUSG00000033031,7.677638172,7.606965813,10.51702612,10.52950987,0.989620356,-0.015052919
Nol6,ENSMUSG00000028430,7.714262397,8.375318363,12.08686653,13.26033681,0.989614588,-0.015061328
Ewsr1,ENSMUSG00000009079,13.92356809,13.92988621,18.17077986,18.37099144,0.989550581,-0.015154643
Ecd,ENSMUSG00000021810,13.12571493,13.64269575,15.98783287,16.7931014,0.989545836,-0.015161561
Lactb2,ENSMUSG00000025937,14.49771715,14.96098644,14.63957405,15.2669942,0.989544905,-0.015162917
Pla2g6,ENSMUSG00000042632,7.024643539,8.021428445,7.183188458,8.28957973,0.989491733,-0.01524044
Ubl4,ENSMUSG00000015290,14.5854331,15.41104506,16.07687106,17.16838512,0.989429472,-0.015331221
Urb2,ENSMUSG00000031976,4.95380546,5.461346778,7.447814316,8.298660568,0.989422188,-0.015341842
Eif3k,ENSMUSG00000053565,71.5582779,76.7793728,69.35450988,75.23604733,0.989084545,-0.01583425
Rffl,ENSMUSG00000020696,5.636004126,5.790249053,6.708000609,6.968140275,0.989013342,-0.015938111
Rb1cc1,ENSMUSG00000025907,2.720481078,3.033897272,2.760259116,3.112955459,0.988853848,-0.016170787
Tmem9,ENSMUSG00000026411,2.492731954,3.393839885,3.135120466,4.316992649,0.988754999,-0.016315011
Gm10226,ENSMUSG00000067929,2.066651172,1.911072624,2.618209234,2.448733451,0.988718929,-0.016367642
Mex3d,ENSMUSG00000048696,2.259015519,2.916399171,3.236687013,4.226522679,0.988656107,-0.016459313
N4bp2l2,ENSMUSG00000029655,3.502705757,3.521433475,3.845855131,3.911377441,0.988505355,-0.016679313
E130309D02Rik,ENSMUSG00000039244,5.585393204,6.207456298,6.581926296,7.400345112,0.988464234,-0.016739329
Dctn3,ENSMUSG00000028447,30.46327129,31.53303176,28.44852682,29.79715705,0.988266655,-0.017027732
Pygb,ENSMUSG00000033059,10.77954766,11.81636012,13.95724931,15.48200438,0.988224988,-0.017088558
Baz2a,ENSMUSG00000040054,12.39881138,12.81706925,16.82480132,17.60102361,0.988145043,-0.017205274
Arhgap5,ENSMUSG00000035133,13.73220173,14.27165069,19.25308023,20.24951454,0.988142634,-0.017208792
Psmb2,ENSMUSG00000028837,69.59499317,75.37005499,67.63308513,74.13057164,0.98805856,-0.017331545
Mapk8ip3,ENSMUSG00000024163,4.802839925,4.717723905,5.69144617,5.658242598,0.988042163,-0.017355488
Tmub1,ENSMUSG00000028958,6.693794058,7.686267707,5.12842953,5.960526608,0.987968098,-0.017463638
Gm10063,ENSMUSG00000059333,0.686192772,0.499937322,0.985237589,0.726560707,0.987958008,-0.017478371
Ranbp9,ENSMUSG00000038546,12.87492236,13.08937673,13.01857712,13.39750659,0.987902056,-0.017560079
Rngtt,ENSMUSG00000028274,2.793212777,2.53963953,3.457113884,3.181896371,0.987860712,-0.017620459
Mtmr11,ENSMUSG00000045934,10.53992098,11.80609007,12.30489075,13.9534803,0.987788478,-0.017725955
Elf1,ENSMUSG00000036461,22.82675431,23.51589154,23.98764826,25.01809246,0.987758471,-0.017769781
Fkbp14,ENSMUSG00000038074,0.76394489,0.839817512,0.744484824,0.828569383,0.987756427,-0.017772767
Tmem115,ENSMUSG00000010045,16.34809363,18.10479354,15.96782912,17.90546141,0.98761305,-0.017982196
9530068E07Rik,ENSMUSG00000036275,18.16878571,19.02823428,19.29062565,20.45656358,0.987611687,-0.017984186
Romo1,ENSMUSG00000067847,31.84081438,34.18045372,25.26379138,27.46063216,0.987601298,-0.017999362
Iws1,ENSMUSG00000024384,4.744406565,4.637537197,6.681290144,6.613157471,0.987545185,-0.018081335
Dffb,ENSMUSG00000029027,6.717275599,7.141858928,6.266551834,6.747385666,0.987441106,-0.018233391
Polr2a,ENSMUSG00000005198,18.48624884,20.81266428,28.80808174,32.84667143,0.987419861,-0.01826443
Pldn,ENSMUSG00000005804,8.488164112,7.828718428,9.126799386,8.52546168,0.987364489,-0.018345337
Nae1,ENSMUSG00000031878,3.988090394,4.444238272,4.569769711,5.157749809,0.987339211,-0.018382272
Med16,ENSMUSG00000013833,5.008283317,4.847765486,4.998882709,4.900851946,0.987311232,-0.018423155
Kif13a,ENSMUSG00000021375,9.748034329,10.15850579,12.72155742,13.42800775,0.987282597,-0.018464998
Atf2,ENSMUSG00000027104,4.87948365,5.063716342,5.473263536,5.754497621,0.987039305,-0.018820559
Prpf8,ENSMUSG00000020850,25.52768861,26.91601013,43.56001977,46.53354228,0.987009071,-0.018864751
Lztr1,ENSMUSG00000022761,6.810460112,7.111123728,7.945507692,8.40572502,0.986979779,-0.018907567
Vgll4,ENSMUSG00000030315,11.80119481,12.98719239,12.59461959,14.04331058,0.986972037,-0.018918884
BC046331,ENSMUSG00000039523,4.84835034,5.135993279,6.197106342,6.65164921,0.986938438,-0.018967998
AW549877,ENSMUSG00000041935,7.921010847,7.062659697,9.916795845,8.959928418,0.986857635,-0.01908612
Snx17,ENSMUSG00000029146,25.96272187,26.14318218,24.98977993,25.50032094,0.986790622,-0.01918409
Vps53,ENSMUSG00000017288,10.61487333,11.07198672,11.30917439,11.95532592,0.986688851,-0.019332887
Rfk,ENSMUSG00000024712,71.12995717,74.85807558,60.77102017,64.83085912,0.986508567,-0.019596515
Akt1s1,ENSMUSG00000011096,16.64371512,16.86842928,15.78989756,16.22282246,0.986454977,-0.019674889
Smg6,ENSMUSG00000038290,3.125525682,3.24941744,3.39100375,3.575644788,0.985953281,-0.020408808
Anapc11,ENSMUSG00000025135,4.411607555,4.216748231,4.119136379,3.993323288,0.985944571,-0.020421553
Rrm2,ENSMUSG00000020649,20.3558801,20.49633383,24.35095214,24.86929985,0.98591322,-0.020467428
Fam83c,ENSMUSG00000074647,0.46879474,0.472169481,0.795613934,0.812794714,0.985908686,-0.020474064
Cog6,ENSMUSG00000027742,10.83288221,10.18827441,10.33711176,9.86105909,0.98589863,-0.020488778
Ascc2,ENSMUSG00000020412,12.10972656,12.78609922,15.73167158,16.85065485,0.985738733,-0.02072278
Ogdh,ENSMUSG00000020456,74.78334084,76.4433826,74.26553372,77.02334883,0.985598294,-0.020928336
Trex1,ENSMUSG00000049734,5.601505441,5.922685637,5.013252993,5.378982156,0.985447377,-0.021149262
G6pd2,ENSMUSG00000089992,1.772769584,1.553510245,1.973665371,1.755172601,0.985406722,-0.021208782
Rps6kb1,ENSMUSG00000020516,5.906235075,5.76674863,6.837342433,6.774807552,0.985395696,-0.021224925
Dhx30,ENSMUSG00000032480,4.397916479,4.665924484,5.4170123,5.832340863,0.985388869,-0.02123492
Rbmx2,ENSMUSG00000031107,2.392877359,2.508561239,3.495141494,3.718855289,0.985280188,-0.021394048
S100a1,ENSMUSG00000044080,24.32484164,24.27893351,20.42693645,20.69426757,0.985218962,-0.0214837
Fam174a,ENSMUSG00000051185,2.476156091,2.411000713,2.239208847,2.213229332,0.985116299,-0.021634041
Taf15,ENSMUSG00000020680,34.28453227,37.21946215,40.94909739,45.12762315,0.985085071,-0.021679775
Lnp,ENSMUSG00000009207,1.35289569,1.355101449,1.67992702,1.708241983,0.985027875,-0.021763543
Cited2,ENSMUSG00000039910,40.55120343,43.89693562,23.45346067,25.77476216,0.985014728,-0.021782799
Skiv2l2,ENSMUSG00000016018,18.50617736,19.52471584,22.20097425,23.78092822,0.984943306,-0.02188741
Ap1m1,ENSMUSG00000003033,8.102912794,9.732406211,9.403527038,11.46786285,0.984889142,-0.021966749
Acsf3,ENSMUSG00000015016,13.22666119,13.4352359,11.89409966,12.26787543,0.98482096,-0.022066628
Fbxw2,ENSMUSG00000035949,4.359327773,4.609125012,5.041654518,5.413202157,0.984731429,-0.022197791
Tchp,ENSMUSG00000002486,0.889502549,0.858969872,1.941730868,1.904361512,0.984623901,-0.022355335
Ibtk,ENSMUSG00000035941,16.11434314,15.82574752,22.59825299,22.54582742,0.984374406,-0.022720947
Dlgap5,ENSMUSG00000037544,3.987312773,4.163310814,5.901245887,6.259545734,0.984372391,-0.0227239
Ptpn2,ENSMUSG00000024539,11.82031631,11.72607473,10.0326034,10.11241685,0.98419746,-0.022980301
Crtc2,ENSMUSG00000027936,4.625482338,4.963340012,6.419856716,6.99980825,0.984138433,-0.02306683
Mtmr12,ENSMUSG00000039458,8.848527774,9.820178194,11.57481923,13.05341433,0.984098215,-0.023125789
Katnb1,ENSMUSG00000031787,3.174798582,3.376016947,4.002611255,4.325119668,0.984087521,-0.023141466
Rpp38,ENSMUSG00000049950,6.827683935,6.774287272,8.649889912,8.721119136,0.984075822,-0.023158617
Dynlrb1,ENSMUSG00000047459,40.56494199,40.30660335,40.75999073,41.16059499,0.98396075,-0.023327327
Sos2,ENSMUSG00000034801,7.330078615,8.084581331,6.840916772,7.668547411,0.983898054,-0.023419255
Cic,ENSMUSG00000005442,6.323952587,6.239576214,8.586455313,8.612475273,0.983676768,-0.023743765
Luc7l,ENSMUSG00000024188,7.245113701,7.282408549,9.715163656,9.927548122,0.983644016,-0.023791802
Polr3f,ENSMUSG00000027427,2.084744422,2.20074175,2.999055104,3.218891443,0.983545322,-0.023936561
Ash2l,ENSMUSG00000031575,13.71136728,13.7934268,13.6268506,13.93840949,0.983498463,-0.024005297
Zfp428,ENSMUSG00000064264,2.319833106,2.342665664,2.772605294,2.846931748,0.983477804,-0.024035602
4931422A03Rik,ENSMUSG00000046085,1.173295406,1.318186797,1.125241609,1.28544359,0.983472787,-0.024042962
Gm5611,ENSMUSG00000090602,12.69721475,13.47199521,15.56533045,16.79745227,0.983192109,-0.024454758
Msl1,ENSMUSG00000052915,13.75447078,13.60947331,15.41408641,15.51341126,0.983123136,-0.024555969
Gng3,ENSMUSG00000071658,0.413573513,0.573659234,0.576345058,0.813249485,0.983014782,-0.024714984
Ube2d2,ENSMUSG00000091896,9.388156221,9.450409108,9.509593225,9.738195857,0.983000496,-0.02473595
Med14,ENSMUSG00000064127,6.505317759,6.593411946,9.427441091,9.721777972,0.982855845,-0.024948263
Rcor1,ENSMUSG00000037896,12.78633627,12.8945068,16.41412246,16.84255172,0.982807344,-0.025019456
Poli,ENSMUSG00000038425,1.623415217,1.498527754,1.76862982,1.661140088,0.982801617,-0.025027863
Gm10306,ENSMUSG00000070900,0.527325627,1.108246106,0.50104567,1.071827963,0.982447985,-0.025547067
Psma3,ENSMUSG00000060073,3.595410469,3.871981082,4.017747632,4.404677659,0.982320642,-0.025734079
2900006K08Rik,ENSMUSG00000057265,0.817779604,0.885778351,0.846757463,0.933684868,0.98230759,-0.025753249
Doc2g,ENSMUSG00000024871,0.649967597,0.556155021,0.992532242,0.864644616,0.982225349,-0.025874039
Traf2,ENSMUSG00000026942,3.949973653,4.096420663,4.62023337,4.878275129,0.982218187,-0.025884559
Nudt9,ENSMUSG00000029310,11.91175573,13.11284021,11.54606192,12.94132018,0.982146538,-0.025989802
Usp15,ENSMUSG00000020124,26.67510865,26.3796835,27.96322795,28.15734883,0.982107269,-0.026047486
Stx16,ENSMUSG00000027522,9.938727569,10.33121097,12.95017226,13.70755545,0.982055377,-0.026123716
Dirc2,ENSMUSG00000022848,3.545867762,3.500922745,2.887552353,2.903395455,0.981937094,-0.026297491
Wrn,ENSMUSG00000031583,1.899751674,1.928885226,2.865198542,2.962740145,0.9819078,-0.026340531
Gm13698,ENSMUSG00000075239,1.282434562,1.208401681,8.346657797,8.009779094,0.981902072,-0.026348947
Tmem167b,ENSMUSG00000068732,11.66136666,12.03230843,11.9351441,12.54207991,0.981878179,-0.026384054
Psip1,ENSMUSG00000028484,5.66539764,6.491602815,8.543697921,9.970796774,0.981832859,-0.026450644
Ank3,ENSMUSG00000069601,2.515885092,1.909191325,2.567053074,1.984095183,0.981818013,-0.026472459
Rpl38,ENSMUSG00000057322,2.884541719,2.479393953,2.463628615,2.157084818,0.981695343,-0.026652724
Tmem41a,ENSMUSG00000022856,38.75276214,41.69548842,31.95220782,35.01964346,0.981692685,-0.02665663
Il17d,ENSMUSG00000050222,1.849108944,1.877310575,2.090327372,2.162285004,0.98146541,-0.026990671
Mat2a,ENSMUSG00000053907,36.26305064,36.63739325,52.93472098,54.49128732,0.981462679,-0.026994686
Gcnt3,ENSMUSG00000032226,20.65834314,18.03948179,23.33103841,20.761001,0.98132836,-0.027192141
2610020H08Rik,ENSMUSG00000030924,0.540000134,0.413807787,0.860964873,0.672341054,0.981297276,-0.027237839
Tmem106c,ENSMUSG00000052369,4.221328809,4.158899593,5.602601578,5.625088285,0.98127255,-0.027274192
Tirap,ENSMUSG00000032041,2.073880385,2.511810483,5.030922816,6.210054007,0.981195261,-0.027387829
Gnl3,ENSMUSG00000042354,31.93321783,32.10709035,43.69406058,44.78890393,0.98086726,-0.027870184
Gm5459,ENSMUSG00000090305,0.669818676,0.83554668,1.259187959,1.601472062,0.980809493,-0.027955152
1600016N20Rik,ENSMUSG00000025500,2.087029406,2.152244323,3.275595102,3.444435942,0.980697579,-0.028119778
